recency_days,frequency_monthly,monetary_monthly,n_services,ovo_points_balance,tier_encoded,RFM_score,freq_trend,spend_trend,promo_sensitivity,points_to_expiry,churn_label,churn_prob_xgb,segment_rfm,tier,user_id
8,14,301000.0,2,2560,2,11,-14.026606218136491,1564.4967739405472,0.0373248255523444,357,0,0.13475062,Champions,Silver,USR001940
86,3,137000.0,3,1623,1,5,-3.302359433317739,12762.92971564067,0.201389494551893,279,1,0.665975,Hibernating,Member,USR005446
61,4,327000.0,4,3527,2,7,5.49640528503032,81.44723446283578,0.21080291777345478,304,0,0.5243549,Hibernating,Silver,USR005665
219,0,38000.0,1,412,1,3,0.0878017749021851,3475.8909170008974,0.005774082341059164,146,0,0.9648749,Hibernating,Member,USR009018
21,12,606000.0,2,5021,3,11,-12.989192458286542,-58892.77881504614,0.20276320537790238,344,0,0.5092014,Loyal,Gold,USR003078
24,11,780000.0,2,7073,3,9,-10.79395826756427,-79185.94220316813,0.1645973238071734,341,0,0.06369024,At_Risk,Gold,USR002533
74,2,115000.0,2,1024,1,5,-0.32687101490348375,-10544.98650988794,0.3242772050837905,291,1,0.66920334,Hibernating,Member,USR005092
19,10,316000.0,3,2940,2,9,9.888487159366798,-30931.606629409212,0.18949635304953524,346,0,0.1780322,Loyal,Silver,USR003025
24,14,639000.0,2,5580,3,10,0.34684897750657245,-63803.34608331256,0.029110163108528334,341,0,0.15570372,At_Risk,Gold,USR003270
73,2,231000.0,4,2427,2,5,-0.03238612989893826,-23021.536106551586,0.4990128658754688,292,0,0.49343997,Hibernating,Silver,USR005053
20,13,671000.0,1,6829,3,11,0.07170298053565222,-82.15585949035527,0.12614935874665664,345,0,0.28708288,Loyal,Gold,USR003761
70,5,329000.0,1,3913,2,8,4.560196845418005,-33667.33129270804,0.2957521053403357,295,0,0.48504484,At_Risk,Silver,USR005445
11,27,2021000.0,3,23581,4,12,27.58850031839517,-201754.68380542463,0.19814957611675857,354,1,0.011995912,Champions,Platinum,USR000509
364,0,79000.0,3,854,1,3,-0.14474504021680978,9186.307121608803,0.21590683046939985,1,1,0.9250572,Hibernating,Member,USR008188
22,14,615000.0,1,5842,3,10,13.63626759677286,158.99369125532638,0.14691612799370143,343,0,0.31125987,At_Risk,Gold,USR002051
13,7,133000.0,3,1193,1,8,-6.574295031618673,184.23808059768376,0.12566217085233683,352,0,0.45195425,Loyal,Member,USR006225
16,11,510000.0,2,5420,2,9,10.055738293642296,52791.88744407471,0.4359652256066013,349,0,0.069009446,Loyal,Silver,USR003259
24,14,537000.0,3,6130,2,9,14.043678712630133,-52051.214034270044,0.23224149466908406,341,0,0.26787055,At_Risk,Silver,USR002963
18,3,178000.0,2,2112,1,7,2.9249260839912807,-18290.76982400304,0.39154524334018076,347,1,0.296322,Promising,Member,USR007075
25,14,786000.0,1,8555,3,10,-13.949184973233288,78381.31938477949,0.47876292901551515,340,0,0.18571809,At_Risk,Gold,USR002685
262,0,12000.0,1,124,1,3,0.5487424856765818,150.79889063409982,0.38154149247909525,103,1,0.8906792,Hibernating,Member,USR008814
259,0,79000.0,2,838,1,3,-0.040639774006792875,1046.909740924715,0.4155699783745371,106,1,0.9010218,Hibernating,Member,USR008272
15,6,201000.0,3,2252,2,8,-5.842618719272418,-61.334156340440444,0.18407741743991954,350,0,0.396979,Loyal,Silver,USR007856
58,5,310000.0,1,2501,2,7,0.11908565306981414,31115.292269570193,0.39497025795255053,307,1,0.61069125,Hibernating,Silver,USR005861
17,6,115000.0,1,1207,1,8,-6.4593082292615165,664.1932702735925,0.20671884962189896,348,0,0.40011165,Loyal,Member,USR006803
5,26,1936000.0,2,16502,4,12,-25.832419716732442,-1080.166776115136,0.38914464638909696,360,0,0.017562035,Champions,Platinum,USR000753
10,10,750000.0,2,7675,3,11,0.6713738016583829,2029.2099804702982,0.540405687250177,355,0,0.16237259,Champions,Gold,USR001605
257,0,57000.0,1,538,1,3,-0.4255902412237425,-477.9282687772126,0.15518620300654856,108,1,0.9097991,Hibernating,Member,USR009362
4,3,107000.0,1,1162,1,7,-4.391858111899049,-8910.733939232918,0.46314684228949,361,0,0.27637437,Promising,Member,USR007285
2,25,2005000.0,2,20547,4,12,-0.008963984124899365,338.4878021042733,0.2285749828415008,363,0,0.038748156,Champions,Platinum,USR001329
20,13,561000.0,4,5369,2,10,0.5031253997163576,-55306.46236559749,0.6210260097498591,345,1,0.10104,Loyal,Silver,USR003644
22,12,702000.0,2,7958,3,10,11.935460005976573,-69826.48742028156,0.4543726741960896,343,0,0.06923032,At_Risk,Gold,USR003267
3,16,1822000.0,2,19706,4,12,-16.437099635007076,1756.9290581994085,0.2674335220353989,362,0,0.00648582,Champions,Platinum,USR000023
12,10,426000.0,1,4009,2,9,-0.26858213119416,-41079.78814330742,0.4170901173299949,353,0,0.09668939,Loyal,Silver,USR002305
3,27,999000.0,2,10731,3,12,27.017901300017922,1267.3951828291295,0.13988157365926956,362,0,0.014521972,Champions,Gold,USR000723
19,5,214000.0,1,2101,2,7,5.448398666016618,-19981.514967396528,0.2878623155356289,346,0,0.4375058,Promising,Silver,USR007142
4,17,2154000.0,2,23986,4,12,0.4609683006426779,-708.2341265480233,0.3672026773801651,361,0,0.03746393,Champions,Platinum,USR000674
3,27,1962000.0,3,21623,4,12,26.236439602332123,196879.11733154944,0.5661404960899414,362,0,0.106312074,Champions,Platinum,USR000186
19,6,175000.0,1,1702,1,8,-5.502491210192055,-606.6949152173058,0.33422548267336577,346,1,0.2609875,Loyal,Member,USR006293
350,0,74000.0,1,735,1,3,-0.4019123241213726,-235.3016772655414,0.10175816739627344,15,0,0.8732826,Hibernating,Member,USR009320
86,4,280000.0,1,2364,2,6,-0.48073590675525335,29450.760021086095,0.3553736326023148,279,1,0.60035765,Hibernating,Silver,USR005974
87,2,145000.0,3,1300,1,4,2.508587107085078,-866.7453933444455,0.2609397629165889,278,1,0.5576504,Hibernating,Member,USR004200
23,9,421000.0,1,3415,2,8,0.482632192190224,-211.11389571485958,0.252789900200855,342,0,0.16587014,At_Risk,Silver,USR001695
6,24,2034000.0,3,19348,4,12,-0.6077716060255285,204341.9721325923,0.23031583103128445,359,0,0.12670515,Champions,Platinum,USR001380
21,12,513000.0,1,5367,2,10,-12.44205457051496,50810.00163033866,0.25609490115209416,344,0,0.12373407,Loyal,Silver,USR003789
18,9,624000.0,4,5026,3,10,-10.437886713814137,-60739.2529818413,0.09968161102665395,347,1,0.19485702,Loyal,Gold,USR002547
11,13,454000.0,1,4267,2,11,-0.8840283595871986,46599.24899841376,0.17081370181403768,354,0,0.29990393,Champions,Silver,USR001576
13,3,196000.0,1,2179,1,7,-3.245297870951716,297.9661384893192,0.13472789388384848,352,0,0.31461248,Promising,Member,USR007389
5,21,994000.0,2,8846,3,12,-21.41718815587737,100164.51890851605,0.3636165302986146,360,0,0.0360554,Champions,Gold,USR001252
1,25,1949000.0,3,21906,4,12,1.0304132819513294,297.540540517137,0.5741546961639512,364,0,0.05512621,Champions,Platinum,USR000154
16,9,524000.0,2,5830,2,9,9.32673949097587,52753.95813997888,0.5803589715892977,349,0,0.114956886,Loyal,Silver,USR003782
6,29,1859000.0,4,19505,4,12,0.3612478847214685,-185207.12744548998,0.4950424525806336,359,0,0.020941269,Champions,Platinum,USR001449
161,0,8000.0,1,75,1,3,0.06031738044672706,1618.286758761509,0.3412518671439107,204,1,0.84103185,Hibernating,Member,USR008478
15,12,666000.0,4,6516,3,11,-0.13555484632339723,67545.47148199256,0.14217069137206415,350,0,0.44037664,Loyal,Gold,USR003645
88,2,194000.0,2,2167,1,4,0.7107516426165468,-19502.546330661462,0.29197932109488295,277,1,0.6443852,Hibernating,Member,USR004666
3,7,221000.0,1,2264,2,9,7.360006765918126,258.5585707663054,0.46548817250670477,362,0,0.38077247,Loyal,Silver,USR006339
266,0,41000.0,3,340,1,3,0.6796457121682551,885.5832342134345,0.41370584835878976,99,1,0.94398826,Hibernating,Member,USR008711
19,7,214000.0,4,1983,2,8,7.92269984062519,-1421.6328800766414,0.17330266468705283,346,0,0.26203907,Loyal,Silver,USR006133
17,13,663000.0,1,6259,3,11,-0.12577595009206818,65777.12718662605,0.13494949665984307,348,0,0.47922382,Loyal,Gold,USR003463
18,4,136000.0,2,1094,1,7,-3.709313470330538,-12424.476028644081,0.2825750665755061,347,0,0.23339166,Promising,Member,USR007284
23,9,434000.0,2,3894,2,8,-0.13394936707924937,759.9232213413075,0.6481071349857146,342,0,0.2241376,At_Risk,Silver,USR001502
3,15,1444000.0,2,16044,3,12,0.20843653129502018,-145351.65282361722,0.24421431585626793,362,0,0.044625908,Champions,Gold,USR001479
195,0,44000.0,1,405,1,3,-0.12052710729698213,-6718.660596436981,0.4915988456264468,170,1,0.91743314,Hibernating,Member,USR008865
12,4,167000.0,1,1811,1,7,0.6791785832153026,18579.05062386477,0.23482640749384945,353,1,0.54868174,Promising,Member,USR006679
235,0,45000.0,2,483,1,3,-0.09384696571088261,1128.309054562671,0.10259282106774342,130,0,0.95116687,Hibernating,Member,USR008938
13,14,397000.0,2,4222,2,10,14.288114359797813,352.44165399968097,0.3822456476718756,352,0,0.071012035,Loyal,Silver,USR002400
9,21,1237000.0,3,11509,3,12,-20.542235104137628,-699.266655869942,0.22303334749591225,356,0,0.18545732,Champions,Gold,USR001205
203,0,22000.0,4,234,1,3,0.8854787766738725,2638.7350400574755,0.30730236714458997,162,1,0.96671325,Hibernating,Member,USR008727
219,0,78000.0,1,852,1,3,-0.7274460826446553,1239.479443746453,0.26408604612106756,146,1,0.8801833,Hibernating,Member,USR008628
51,5,246000.0,2,2915,2,7,5.415080686173152,23838.146455989576,0.1700073605636897,314,1,0.42559928,Hibernating,Silver,USR004344
171,0,48000.0,2,562,1,3,-0.4540769743038352,652.697520157137,0.31623568710498023,194,1,0.9345029,Hibernating,Member,USR009352
5,3,211000.0,2,2159,2,8,-3.1841663550195882,-20039.40022544469,0.20283138111158516,360,0,0.39347103,Promising,Silver,USR007985
71,5,261000.0,2,2553,2,8,4.233889106379844,26435.81711995437,0.2368939328697344,294,1,0.65935093,At_Risk,Silver,USR005179
59,3,221000.0,1,2283,2,6,3.384058476215347,21432.13289094562,0.4415873907733548,306,0,0.5759029,Hibernating,Silver,USR005387
28,11,382000.0,1,4005,2,8,10.698351575610923,-38969.84590357367,0.574510898691401,337,0,0.11480872,At_Risk,Silver,USR002177
16,14,313000.0,2,2646,2,10,0.7121417071369287,790.9746721224698,0.4673390156113835,349,0,0.24617404,Loyal,Silver,USR001519
50,2,274000.0,1,3007,2,6,1.8463768871691342,-102.18777971711089,0.43123745093928295,315,0,0.6997551,Hibernating,Silver,USR004802
191,0,80000.0,3,921,1,3,0.5487113437113534,-5575.600009335621,0.18768897343780247,174,1,0.90212184,Hibernating,Member,USR008987
17,8,549000.0,2,4883,2,9,-8.529710703541028,-54930.47150742416,0.16046059122324338,348,0,0.14154512,Loyal,Silver,USR002368
21,11,343000.0,1,4088,2,9,-11.558470442051181,381.60842039535703,0.6528011531873645,344,0,0.15025367,Loyal,Silver,USR002354
11,23,1479000.0,3,16853,3,12,23.107266459443206,150290.2945049507,0.33250589272997993,354,0,0.013562513,Champions,Gold,USR001054
64,2,227000.0,1,2286,2,5,-0.6606046159280645,22975.1884167743,0.1745378951519009,301,0,0.6282903,Hibernating,Silver,USR005893
229,0,48000.0,1,496,1,3,0.06999104816067686,-3460.603877560843,0.5177102754696072,136,1,0.92372733,Hibernating,Member,USR009731
9,3,120000.0,1,1372,1,8,0.5824954412819615,-12668.367624731245,0.2530127793463348,356,1,0.25220034,Promising,Member,USR006213
11,5,202000.0,3,2225,2,8,-6.08101614996372,19106.923248321258,0.5644291587019563,354,0,0.3747924,Promising,Silver,USR007144
18,10,458000.0,2,4789,2,9,10.236670591692572,45492.04293186017,0.5633992944983378,347,0,0.22772062,Loyal,Silver,USR001796
10,5,222000.0,2,1978,2,9,-0.265005379389983,20906.003120749876,0.2983898310899209,355,0,0.34313306,Loyal,Silver,USR006044
13,10,350000.0,1,3402,2,9,0.05089416685366375,370.1696348203371,0.32257960060147794,352,0,0.14699411,Loyal,Silver,USR002609
183,0,77000.0,1,820,1,3,-0.4245117160410177,-8968.923842465872,0.28432220531253427,182,1,0.89516574,Hibernating,Member,USR009079
3,25,2045000.0,2,23852,4,12,0.900522598269667,204167.82216840086,0.4329898382813106,362,0,0.37585196,Champions,Platinum,USR001428
7,9,359000.0,1,3900,2,10,8.820434185945563,34972.72658160449,0.37306987587649015,358,0,0.17175435,Champions,Silver,USR001831
26,8,400000.0,1,4084,2,8,-7.944388332579571,-2151.052682721887,0.444380938312897,339,0,0.10269984,At_Risk,Silver,USR001706
322,0,33000.0,1,372,1,3,0.354514887659152,4261.493290198412,0.58263156469123,43,1,0.93923956,Hibernating,Member,USR009678
234,0,36000.0,2,381,1,3,0.21013426452828074,-731.4974169465272,0.3800065792205744,131,1,0.90729284,Hibernating,Member,USR008201
45,3,274000.0,3,2367,2,7,-3.4164316375772676,-26305.277115760317,0.19702724278844239,320,0,0.5709712,Hibernating,Silver,USR004665
10,19,828000.0,3,9836,3,12,-0.18731140966302745,164.92143792507125,0.49839762863723247,355,0,0.01792436,Champions,Gold,USR000938
13,13,323000.0,1,2745,2,10,12.828332412073776,32516.740087864975,0.6329687943811352,352,1,0.29217917,Loyal,Silver,USR002252
52,2,223000.0,1,1887,2,5,0.2719033269440589,501.20418238412134,0.26185623358944166,313,1,0.6440523,Hibernating,Silver,USR004493
20,13,407000.0,1,3670,2,10,-13.060248706949679,393.1363835222252,0.0017012939773057196,345,1,0.22895813,Loyal,Silver,USR003848
12,14,753000.0,2,8332,3,11,14.016978442582584,-76076.70132609973,0.4071542640826159,353,0,0.0449865,Loyal,Gold,USR003851
7,4,217000.0,1,2032,2,8,4.277993716845069,22515.76143642512,0.5442144428677117,358,1,0.48807657,Promising,Silver,USR006640
178,0,55000.0,2,583,1,3,0.6457344445326817,6267.372161226475,0.3274006826246253,187,1,0.9587251,Hibernating,Member,USR009226
356,0,72000.0,2,764,1,3,-0.26897198316657017,70.09895894239774,0.6153360612969697,9,1,0.93362045,Hibernating,Member,USR009534
20,6,149000.0,1,1213,1,8,0.1222272248027749,1934.302166337711,0.12466623598724555,345,0,0.4425715,Loyal,Member,USR007980
20,9,706000.0,1,8185,3,10,0.8732453157973108,-70931.44645960836,0.19126049478038412,345,0,0.065202385,Loyal,Gold,USR001543
19,8,402000.0,1,4171,2,9,-0.005805057227521765,41162.082932741294,0.4236285604059899,346,0,0.102136955,Loyal,Silver,USR003435
62,4,227000.0,1,2541,2,6,0.03999792762179108,-23000.862444709273,0.2462088373056884,303,0,0.6144811,Hibernating,Silver,USR005556
16,3,160000.0,3,1384,1,7,0.05527455977606539,13390.100635816769,0.16917754257968573,349,1,0.2902401,Promising,Member,USR007703
18,8,475000.0,3,4979,2,9,0.2830287294160336,-48990.22617566021,0.19985414356490333,347,0,0.115357004,Loyal,Silver,USR003630
7,11,590000.0,4,5070,2,10,10.102008632707989,-335.71395638839283,0.3257569543384187,358,0,0.07472343,Champions,Silver,USR003838
47,2,243000.0,2,1945,2,6,-2.162489722130663,-189.00637214838346,0.2026545876954219,318,0,0.6808304,Hibernating,Silver,USR005017
20,5,234000.0,1,2657,2,7,0.15656170859649582,-1247.2748846293912,0.1477646731201519,345,1,0.3504902,Promising,Silver,USR007764
72,3,160000.0,2,1366,1,6,0.49720726410379223,17007.955901802008,0.32463717328171643,293,1,0.7188055,Hibernating,Member,USR005711
22,10,675000.0,1,5531,3,9,-9.72777006523627,-67405.55667450135,0.5303565676880007,343,0,0.1679943,At_Risk,Gold,USR001642
64,2,228000.0,4,2233,2,5,0.814659258720806,-91.94895767303233,0.2350378926615911,301,1,0.58624554,Hibernating,Silver,USR005358
152,0,52000.0,2,581,1,3,-0.35740362949573523,4356.409977104433,0.1237329630560205,213,1,0.9437226,Hibernating,Member,USR008593
3,5,152000.0,2,1466,1,8,-5.018858974882796,-15865.384438996181,0.1766068838544832,362,1,0.3456152,Promising,Member,USR007296
326,0,3000.0,2,25,1,3,0.16617318573600173,867.4276913469608,0.19727469365398345,39,1,0.9173388,Hibernating,Member,USR008422
27,13,433000.0,3,4891,2,9,-13.280176578029922,-44051.94162114865,0.31750604341519606,338,0,0.16471289,At_Risk,Silver,USR003484
18,7,100000.0,2,912,1,7,6.956425803832287,9115.388696364147,0.5049114760349747,347,0,0.32997164,Loyal,Member,USR006170
10,5,140000.0,3,1300,1,8,-0.22849591691261573,14766.60691116421,0.36871450748809637,355,0,0.50522095,Promising,Member,USR007501
317,0,58000.0,3,505,1,3,-0.4644632412303652,-1912.6784014656564,0.21426385933706543,48,1,0.93362975,Hibernating,Member,USR009054
16,5,156000.0,2,1456,1,7,-5.554087348242374,-15260.81832902916,0.7342890727605291,349,0,0.07922957,Promising,Member,USR007873
2,26,1503000.0,3,13418,4,12,25.903422387575212,-126.48945692255282,0.2905950201717998,363,0,0.01038503,Champions,Platinum,USR001204
27,8,632000.0,2,7133,3,9,-0.23342770519995973,-62941.094405903044,0.07913621632752804,338,0,0.033107236,At_Risk,Gold,USR003228
3,24,2352000.0,3,25262,4,12,-23.75168269251005,-233895.02755915024,0.14248273268820594,362,0,0.027468972,Champions,Platinum,USR000050
203,0,44000.0,4,452,1,3,0.2862357058898679,205.40077260191012,0.5129092626752926,162,1,0.94704485,Hibernating,Member,USR009579
49,2,219000.0,1,1992,2,5,0.36203752537215206,20754.121807029624,0.4836697741061105,316,0,0.6955984,Hibernating,Silver,USR004758
20,13,708000.0,2,6287,3,11,0.06073928966452891,70296.4418745873,0.020268054995037563,345,0,0.15991127,Loyal,Gold,USR002175
5,18,1055000.0,2,9086,3,12,-1.036177590847999,-106564.53342036171,0.29637394723188154,360,0,0.065030895,Champions,Gold,USR000360
11,12,320000.0,2,2913,2,10,-12.168938887736903,-646.8396770854272,0.28181538042654275,354,0,0.17282334,Champions,Silver,USR003999
16,7,112000.0,3,1261,1,7,6.037011090777449,-12415.784440783227,0.07077984808037131,349,1,0.5621437,Loyal,Member,USR006838
8,5,209000.0,2,2495,2,8,-1.11417121997489,-20940.85233955941,0.4242902830230309,357,0,0.27291924,Promising,Silver,USR006553
21,13,617000.0,1,7053,3,11,13.024424196604743,-61165.51251348543,0.07149329448828523,344,0,0.16144377,Loyal,Gold,USR002679
5,27,1376000.0,3,15266,3,12,1.0177657283597974,-40.7260787451847,0.065388233032043,360,0,0.010322642,Champions,Gold,USR000019
1,15,905000.0,3,10015,3,12,-0.0903266910228605,89538.1170331946,0.08095910100783738,364,0,0.017262893,Champions,Gold,USR000355
54,5,304000.0,1,3483,2,8,0.3265039691549519,1828.6422237434826,0.20837068968067637,311,0,0.5163769,At_Risk,Silver,USR004719
7,8,738000.0,3,7734,3,11,0.20854024900432233,-519.4201740895246,0.3996558253959126,358,0,0.06478827,Champions,Gold,USR003714
146,0,34000.0,2,333,1,3,0.11924946283652707,3021.5984720379083,0.4733808375328795,219,1,0.9320307,Hibernating,Member,USR008483
48,4,278000.0,1,2327,2,7,-0.5187208482041628,-27774.65712053115,0.17820667933650236,317,1,0.5547234,Hibernating,Silver,USR005864
75,5,185000.0,2,2119,1,6,-5.152172435526976,18751.9456183627,0.31761522805180936,290,1,0.64170474,Hibernating,Member,USR004004
3,24,1590000.0,2,17800,4,12,-24.163662787536197,-160217.25953690975,0.08920787846573798,362,0,0.009343771,Champions,Platinum,USR001158
344,0,9000.0,1,90,1,3,0.15569496884821357,-2542.519032310562,0.26006607538185667,21,1,0.8262609,Hibernating,Member,USR008307
12,6,249000.0,3,2667,2,9,-6.169454272837917,-200.92780194905384,0.3837300846182685,353,0,0.38293627,Loyal,Silver,USR006811
16,13,347000.0,3,3367,2,10,13.459593076838477,-35135.648499132185,0.22829488293595795,349,0,0.426498,Loyal,Silver,USR002613
14,5,192000.0,1,1606,1,8,-4.181947444701841,20015.9781301279,0.3688216740066693,351,1,0.40854752,Loyal,Member,USR006881
7,7,245000.0,2,2451,2,10,-6.788992820294653,-26500.9438349276,0.2836722099814196,358,0,0.32281137,Champions,Silver,USR006172
1,27,1605000.0,1,13692,4,12,27.06038523277568,680.8862123789486,0.22947327475949147,364,0,0.016513804,Champions,Platinum,USR000327
3,15,1961000.0,4,17036,4,12,15.302012423474777,-197317.79270879526,0.29993460470802125,362,0,0.02375214,Champions,Platinum,USR000342
12,3,148000.0,3,1420,1,7,0.09397088821637822,-15652.907067140903,0.21483178983462786,353,0,0.3320489,Promising,Member,USR007428
16,9,762000.0,3,7717,3,10,-1.0936904574880215,383.3579367775718,0.03673945847585155,349,0,0.034656014,Loyal,Gold,USR003215
7,10,680000.0,4,5963,3,11,-0.07597556173599293,-68908.47003430138,0.1838957659718478,358,0,0.14994255,Champions,Gold,USR002012
17,5,98000.0,2,1155,1,7,0.28860282626397543,-9170.633097398848,0.06954684819952545,348,0,0.26967376,Loyal,Member,USR006540
17,5,91000.0,3,913,1,6,5.344356372277384,9527.69745763359,0.0885065319672201,348,0,0.64375484,Promising,Member,USR006718
24,13,352000.0,3,2970,2,9,-12.966862631327883,723.6235110528239,0.187755950868435,341,0,0.20694144,At_Risk,Silver,USR001735
85,3,174000.0,4,1831,1,5,-0.0005355667687070927,16126.75712747763,0.17160980889605215,280,0,0.6677515,Hibernating,Member,USR005915
14,4,225000.0,2,1909,2,7,0.010006902500805243,23567.993044503488,0.15485247196402044,351,0,0.40800503,Promising,Silver,USR006312
48,3,163000.0,4,1425,1,6,-0.5577100017651031,-15737.89715996701,0.567931024486846,317,0,0.5845867,Hibernating,Member,USR004005
223,0,1000.0,3,9,1,3,-0.23766170884109444,-851.7788172640965,0.15404210525196735,142,0,0.91030854,Hibernating,Member,USR009880
25,9,479000.0,3,4195,2,8,0.38636418895969665,-48826.49384287602,0.4169559858549376,340,1,0.16627498,At_Risk,Silver,USR003367
56,4,153000.0,3,1673,1,6,0.3136992428106704,1301.6471347954262,0.18285975244702737,309,0,0.5852565,Hibernating,Member,USR005207
16,5,241000.0,3,2130,2,7,6.078607943723869,-23484.836796316762,0.43897477450008987,349,0,0.34598088,Promising,Silver,USR006499
13,8,703000.0,1,7097,3,10,-0.1476006265513481,70227.9193212311,0.2877222910949966,352,0,0.2143156,Loyal,Gold,USR003735
19,12,438000.0,1,4916,2,10,-0.8523929528950572,-46434.31824800893,0.06170925143728067,346,0,0.08067915,Loyal,Silver,USR002997
22,8,362000.0,1,2902,2,8,-0.27542873516433086,192.78400358849524,0.4382878508642764,343,0,0.13082018,At_Risk,Silver,USR003867
24,9,724000.0,1,6183,3,9,-0.5827207631105285,-71653.94206111447,0.0679331666996578,341,0,0.081761464,At_Risk,Gold,USR003749
21,11,336000.0,2,2745,2,9,-0.24329062317736894,33736.97004078857,0.42855424385603796,344,0,0.14961569,Loyal,Silver,USR003568
2,25,2188000.0,2,25695,4,12,-24.39246719720418,219761.95866253902,0.3285042761952892,363,0,0.053868826,Champions,Platinum,USR000972
63,5,137000.0,2,1463,1,6,-0.7742915168106962,12955.230687840265,0.1936395053020318,302,1,0.6321227,Hibernating,Member,USR004643
57,3,312000.0,2,3101,2,7,0.25438166552465225,31858.984733474208,0.31027072582102144,308,0,0.6924365,Hibernating,Silver,USR005646
358,0,65000.0,4,571,1,3,0.15351961862591093,-6936.020898180736,0.10186512620302256,7,1,0.89592725,Hibernating,Member,USR009239
55,2,150000.0,4,1495,1,5,-2.4923168435089775,-901.3519426236237,0.3949569812820137,310,1,0.7657537,Hibernating,Member,USR005250
355,0,56000.0,2,509,1,3,0.6805033523848868,4335.313964909712,0.06951407842934276,10,1,0.9410922,Hibernating,Member,USR009528
50,5,269000.0,1,3161,2,8,0.10815270562415816,26905.470578005374,0.4578659259638382,315,1,0.5251636,At_Risk,Silver,USR005844
53,3,311000.0,2,2558,2,7,-2.728898496545476,31534.161238778906,0.5015205789404511,312,1,0.70007193,Hibernating,Silver,USR005653
163,0,52000.0,2,537,1,3,-0.8377902248120472,6190.505424422525,0.33717972734039436,202,1,0.92533636,Hibernating,Member,USR009129
11,27,2373000.0,2,28299,4,12,26.83872564488669,-237706.39569370632,0.10787091344096668,354,0,0.044620086,Champions,Platinum,USR001196
52,2,138000.0,3,1513,1,5,0.4938642579622998,13682.075620451136,0.4266810926671185,313,0,0.77472305,Hibernating,Member,USR004046
4,7,177000.0,1,1476,1,9,-0.41409028193675407,55.03581903054495,0.14613052767884083,361,0,0.2868152,Loyal,Member,USR007573
2,22,2144000.0,1,23195,4,12,21.654861883381397,1568.1467055717571,0.3042128830268777,363,0,0.055111606,Champions,Platinum,USR000393
8,23,1635000.0,4,17920,4,12,-23.085905231901336,1128.446660369111,0.35957899250629144,357,0,0.014752942,Champions,Platinum,USR000868
221,0,25000.0,1,287,1,3,0.2390702877779042,-3111.642888204911,0.18551157202828308,144,1,0.93179744,Hibernating,Member,USR008933
14,7,231000.0,2,2425,2,8,0.9162806201780063,-21244.735890423635,0.27279990598496207,351,1,0.2566526,Loyal,Silver,USR006727
18,3,127000.0,3,1408,1,7,3.1504841883212054,11084.027211255701,0.11336800457243888,347,1,0.29751062,Promising,Member,USR006960
89,5,162000.0,2,1339,1,5,5.179527546740183,519.5098881083026,0.09225127616679979,276,0,0.5836622,Hibernating,Member,USR004513
11,20,2264000.0,4,26153,4,12,-19.760440436108613,-619.3895114379889,0.29135573115875135,354,0,0.00992541,Champions,Platinum,USR000395
13,14,524000.0,1,4749,2,10,-13.664486994305575,-52646.96476839223,0.557363328955799,352,0,0.43380496,Loyal,Silver,USR001968
8,3,144000.0,4,1180,1,8,3.7157944526070557,14000.964996844397,0.24575487163590579,357,0,0.40319362,Promising,Member,USR006772
10,22,965000.0,2,9683,3,12,0.31659758933595766,97918.30746992593,0.2704275478494634,355,0,0.016195174,Champions,Gold,USR000182
15,7,150000.0,2,1662,1,8,-0.24782437643967026,14470.472458546346,0.4235014630899997,350,0,0.349552,Loyal,Member,USR006509
16,7,176000.0,1,1819,1,8,-0.009840377164134686,-18457.472651625147,0.3588323752781624,349,1,0.2521331,Loyal,Member,USR006107
64,5,321000.0,4,2714,2,8,-1.2148776488412725,31324.303351898772,0.5297985036928604,301,0,0.6360409,At_Risk,Silver,USR004875
20,5,92000.0,4,1091,1,6,4.618446823277262,8931.286553929389,0.10820706233425963,345,1,0.40831155,Promising,Member,USR006459
246,0,12000.0,2,103,1,3,0.7525979994395198,763.9611575801684,0.14869892586720457,119,1,0.9422786,Hibernating,Member,USR009257
99,0,8000.0,2,78,1,3,-0.13905993218316703,-192.8726961503229,0.1893359534954793,266,1,0.8800229,Hibernating,Member,USR009329
22,9,732000.0,3,7477,3,9,-9.21739734668611,805.6694031809299,0.06331774011559511,343,1,0.07316536,At_Risk,Gold,USR002089
254,0,73000.0,1,781,1,3,0.5836088666521865,-79.9110976714992,0.3573478027986875,111,1,0.93460345,Hibernating,Member,USR008930
15,3,126000.0,2,1028,1,7,-2.1610170815156513,1271.5559134708565,0.2160047258001423,350,0,0.50136787,Promising,Member,USR006260
7,7,185000.0,1,1983,1,9,-7.326568694964971,-18896.88014487779,0.29479933696874727,358,1,0.2820404,Loyal,Member,USR007364
13,18,1503000.0,3,15059,4,11,-0.21110034240237216,-150418.3802555302,0.24386945385326697,352,0,0.062001035,Loyal,Platinum,USR001493
16,4,172000.0,1,1634,1,7,-4.541798272336269,-213.96572322661913,0.4342243595599833,349,0,0.25260437,Promising,Member,USR006883
26,9,407000.0,2,3591,2,8,-1.364702192461867,40010.4026538801,0.5619091483579036,339,0,0.16179468,At_Risk,Silver,USR003022
15,13,639000.0,3,6776,3,11,-13.738328611759027,-605.7754148985526,0.3592788995034868,350,0,0.1844628,Loyal,Gold,USR002615
